group,race,gender,model,perturbation,severity,similarity,status
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.9255860305671734,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.9655487465046426,MATCH
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.4116888127864026,FAILURE
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.8309960391974993,FAILURE
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.8993682637192357,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.975238057644381,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.8698182247972511,MATCH
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.8081390825195215,FAILURE
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.9417537425749989,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.9815351780715567,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.7379398646369381,FAILURE
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.9514691429118023,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.9091958007362692,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.9627243043013992,MATCH
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.9313839154851855,MATCH
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.9452318607665143,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.47215616341831157,FAILURE
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.9556419206802136,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.9155447542983811,MATCH
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.8585240825397079,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.8578489125150375,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.9721942689700677,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.9371462601940077,MATCH
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.8872063502413704,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.907389510646981,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.8478393354404201,FAILURE
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.24165562694191428,FAILURE
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.8554025030407443,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.8634551439621005,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.8987892320102305,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.644780770947169,FAILURE
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.6927007256498249,FAILURE
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.8979457221953127,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.8872961707994186,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.6858692127247082,FAILURE
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.9113613158190674,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.9784836149756517,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.9921220298130876,MATCH
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.9621680056086376,MATCH
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.8494673242470352,FAILURE
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.8864665618401132,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.9822731905714934,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.9583734256219221,MATCH
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.5600554681752966,FAILURE
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.9731119485354376,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.9860027423177425,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.8340810823168557,FAILURE
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.870386217619079,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.9268127304280857,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.8219481974044842,FAILURE
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.6395899200137461,FAILURE
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.6734399702135079,FAILURE
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.3625053238294667,FAILURE
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.9410435050432426,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.8717595945990824,MATCH
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.8562853620444135,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.9158133733116032,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.9810377094621804,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.9031259880282081,MATCH
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.9944659685908961,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.9315895099170258,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.9929631566242582,MATCH
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.9032974635887664,MATCH
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.9881402542131847,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.6866425747918196,FAILURE
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.9785853858462423,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.5427839005798046,FAILURE
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.9880714836657775,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.7870618220553074,FAILURE
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.9942568834920227,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.6932818592158279,FAILURE
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.8361200671688832,FAILURE
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.9429630737520288,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.8477702685540336,FAILURE
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.8652389507692355,MATCH
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.6331106100391082,FAILURE
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.8136253457706286,FAILURE
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.6402422748776609,FAILURE
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.6413111365178221,FAILURE
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.6926888777120155,FAILURE
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.8936923659671195,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.8245937814737936,FAILURE
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.7613696301229327,FAILURE
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.941750744563878,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.9843905258304189,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.14591409219342108,FAILURE
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.9209700471768373,MATCH
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.8609161739018891,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.8929370655041777,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.023999615910729907,FAILURE
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.9486856484337138,MATCH
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.7057207277678229,FAILURE
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.9663161634548435,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.1865911200102058,FAILURE
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.8992103505486592,MATCH
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.9162780865451442,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.9769397734964542,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.9922029332402492,MATCH
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.9543352143531486,MATCH
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.8035327607890197,FAILURE
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.9383290605687056,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.9897852539477273,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.937516849560587,MATCH
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.8521512494315889,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.9562300938117678,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.9911579949180206,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.8994473659290148,MATCH
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.921787391761014,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.9930304719923396,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.990553575251476,MATCH
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.9861865199550979,MATCH
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.9256026935202177,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.9614007470952275,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.9853703762619308,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.9522496592114464,MATCH
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.8658347389733437,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.9857770553581591,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.9918102478695296,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.9218799694627351,MATCH
Indian_Female,Indian,Female,Facenet,eye_occlusion,high,0.9342510001767246,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_noise,15,0.9509488331900293,MATCH
Indian_Female,Indian,Female,Facenet,gaussian_blur,7,0.9811974035012105,MATCH
Indian_Female,Indian,Female,Facenet,gamma_correction,0.5,0.867254051027356,MATCH
Indian_Female,Indian,Female,ArcFace,eye_occlusion,high,0.9045140516890829,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_noise,15,0.8941619630775594,MATCH
Indian_Female,Indian,Female,ArcFace,gaussian_blur,7,0.9698408460207651,MATCH
Indian_Female,Indian,Female,ArcFace,gamma_correction,0.5,0.9778199384395313,MATCH
Indian_Female,Indian,Female,VGG-Face,eye_occlusion,high,0.9155570381900426,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_noise,15,0.9626701733392542,MATCH
Indian_Female,Indian,Female,VGG-Face,gaussian_blur,7,0.9855496360497971,MATCH
Indian_Female,Indian,Female,VGG-Face,gamma_correction,0.5,0.9533230849315912,MATCH
White_Female,White,Female,Facenet,eye_occlusion,high,0.9905273427466151,MATCH
White_Female,White,Female,Facenet,gaussian_noise,15,0.9765497225600243,MATCH
White_Female,White,Female,Facenet,gaussian_blur,7,0.9926834428539056,MATCH
White_Female,White,Female,Facenet,gamma_correction,0.5,0.9762082168331191,MATCH
White_Female,White,Female,ArcFace,eye_occlusion,high,0.9994148786214303,MATCH
White_Female,White,Female,ArcFace,gaussian_noise,15,0.9953806207315505,MATCH
White_Female,White,Female,ArcFace,gaussian_blur,7,0.9946467547434492,MATCH
White_Female,White,Female,ArcFace,gamma_correction,0.5,0.9911674791673178,MATCH
White_Female,White,Female,VGG-Face,eye_occlusion,high,0.9653477948863196,MATCH
White_Female,White,Female,VGG-Face,gaussian_noise,15,0.9058233335522549,MATCH
White_Female,White,Female,VGG-Face,gaussian_blur,7,0.9758755778265064,MATCH
White_Female,White,Female,VGG-Face,gamma_correction,0.5,0.9085860510290749,MATCH
White_Female,White,Female,Facenet,eye_occlusion,high,0.9936948709540924,MATCH
White_Female,White,Female,Facenet,gaussian_noise,15,0.9659741631717662,MATCH
White_Female,White,Female,Facenet,gaussian_blur,7,0.9966085911359414,MATCH
White_Female,White,Female,Facenet,gamma_correction,0.5,0.9398172385328983,MATCH
White_Female,White,Female,ArcFace,eye_occlusion,high,0.9987185731084032,MATCH
White_Female,White,Female,ArcFace,gaussian_noise,15,0.9946371611966668,MATCH
White_Female,White,Female,ArcFace,gaussian_blur,7,0.9997616905032694,MATCH
White_Female,White,Female,ArcFace,gamma_correction,0.5,0.9962458653065775,MATCH
White_Female,White,Female,VGG-Face,eye_occlusion,high,0.9607870724705874,MATCH
White_Female,White,Female,VGG-Face,gaussian_noise,15,0.8216201147963973,FAILURE
White_Female,White,Female,VGG-Face,gaussian_blur,7,0.9933965886177409,MATCH
White_Female,White,Female,VGG-Face,gamma_correction,0.5,0.8835021548194859,MATCH
White_Female,White,Female,Facenet,eye_occlusion,high,0.9520122680420262,MATCH
White_Female,White,Female,Facenet,gaussian_noise,15,0.9607268507372674,MATCH
White_Female,White,Female,Facenet,gaussian_blur,7,0.986130826471004,MATCH
White_Female,White,Female,Facenet,gamma_correction,0.5,0.9318699857705967,MATCH
White_Female,White,Female,ArcFace,eye_occlusion,high,0.9402335570304454,MATCH
White_Female,White,Female,ArcFace,gaussian_noise,15,0.9082567472255114,MATCH
White_Female,White,Female,ArcFace,gaussian_blur,7,0.9852412201033798,MATCH
White_Female,White,Female,ArcFace,gamma_correction,0.5,0.9729348100596672,MATCH
White_Female,White,Female,VGG-Face,eye_occlusion,high,0.8282288327337607,FAILURE
White_Female,White,Female,VGG-Face,gaussian_noise,15,0.9647037955364274,MATCH
White_Female,White,Female,VGG-Face,gaussian_blur,7,0.9931130242976304,MATCH
White_Female,White,Female,VGG-Face,gamma_correction,0.5,0.9166936372471938,MATCH
White_Female,White,Female,Facenet,eye_occlusion,high,0.9614665262023784,MATCH
White_Female,White,Female,Facenet,gaussian_noise,15,0.9117192761998263,MATCH
White_Female,White,Female,Facenet,gaussian_blur,7,0.9662647795263797,MATCH
White_Female,White,Female,Facenet,gamma_correction,0.5,0.8634135611988276,MATCH
White_Female,White,Female,ArcFace,eye_occlusion,high,0.8485719011003957,FAILURE
White_Female,White,Female,ArcFace,gaussian_noise,15,0.7800098873870098,FAILURE
White_Female,White,Female,ArcFace,gaussian_blur,7,0.9670222439027044,MATCH
White_Female,White,Female,ArcFace,gamma_correction,0.5,0.9106171860240737,MATCH
White_Female,White,Female,VGG-Face,eye_occlusion,high,0.6702559599493282,FAILURE
White_Female,White,Female,VGG-Face,gaussian_noise,15,0.41746833964078583,FAILURE
White_Female,White,Female,VGG-Face,gaussian_blur,7,0.977492127648059,MATCH
White_Female,White,Female,VGG-Face,gamma_correction,0.5,0.8050921711027911,FAILURE
White_Female,White,Female,Facenet,eye_occlusion,high,0.941106109194204,MATCH
White_Female,White,Female,Facenet,gaussian_noise,15,0.9356726305428599,MATCH
White_Female,White,Female,Facenet,gaussian_blur,7,0.9492137199625579,MATCH
White_Female,White,Female,Facenet,gamma_correction,0.5,0.6870015333076148,FAILURE
White_Female,White,Female,ArcFace,eye_occlusion,high,0.9688426603154771,MATCH
White_Female,White,Female,ArcFace,gaussian_noise,15,0.8862858281498709,MATCH
White_Female,White,Female,ArcFace,gaussian_blur,7,0.9748108520459279,MATCH
White_Female,White,Female,ArcFace,gamma_correction,0.5,0.9494890684700219,MATCH
White_Female,White,Female,VGG-Face,eye_occlusion,high,0.9559846140943336,MATCH
White_Female,White,Female,VGG-Face,gaussian_noise,15,0.9299790522497051,MATCH
White_Female,White,Female,VGG-Face,gaussian_blur,7,0.9854941990497871,MATCH
White_Female,White,Female,VGG-Face,gamma_correction,0.5,0.8598604857563147,MATCH
White_Female,White,Female,Facenet,eye_occlusion,high,0.9337803639881511,MATCH
White_Female,White,Female,Facenet,gaussian_noise,15,0.9704140409678097,MATCH
White_Female,White,Female,Facenet,gaussian_blur,7,0.9704608325660985,MATCH
White_Female,White,Female,Facenet,gamma_correction,0.5,0.9412413608435629,MATCH
White_Female,White,Female,ArcFace,eye_occlusion,high,0.9110678039816035,MATCH
White_Female,White,Female,ArcFace,gaussian_noise,15,0.9299156376895674,MATCH
White_Female,White,Female,ArcFace,gaussian_blur,7,0.9820985611582779,MATCH
White_Female,White,Female,ArcFace,gamma_correction,0.5,0.9431593359223043,MATCH
White_Female,White,Female,VGG-Face,eye_occlusion,high,0.8885678093698903,MATCH
White_Female,White,Female,VGG-Face,gaussian_noise,15,0.971861393452978,MATCH
White_Female,White,Female,VGG-Face,gaussian_blur,7,0.9906293230453936,MATCH
White_Female,White,Female,VGG-Face,gamma_correction,0.5,0.9156723260280377,MATCH
White_Female,White,Female,Facenet,eye_occlusion,high,0.8520890134770917,MATCH
White_Female,White,Female,Facenet,gaussian_noise,15,0.8326935472849886,FAILURE
White_Female,White,Female,Facenet,gaussian_blur,7,0.9241217994653328,MATCH
White_Female,White,Female,Facenet,gamma_correction,0.5,0.6106692163367272,FAILURE
White_Female,White,Female,ArcFace,eye_occlusion,high,0.8854947313381277,MATCH
White_Female,White,Female,ArcFace,gaussian_noise,15,0.9107881098921223,MATCH
White_Female,White,Female,ArcFace,gaussian_blur,7,0.9696584731733042,MATCH
White_Female,White,Female,ArcFace,gamma_correction,0.5,0.6160200034837243,FAILURE
White_Female,White,Female,VGG-Face,eye_occlusion,high,0.7520221660828206,FAILURE
White_Female,White,Female,VGG-Face,gaussian_noise,15,0.9190488965996476,MATCH
White_Female,White,Female,VGG-Face,gaussian_blur,7,0.9931673154934976,MATCH
White_Female,White,Female,VGG-Face,gamma_correction,0.5,0.7861692071988426,FAILURE
White_Female,White,Female,Facenet,eye_occlusion,high,0.06381761478824874,FAILURE
White_Female,White,Female,Facenet,gaussian_noise,15,0.964069279940919,MATCH
White_Female,White,Female,Facenet,gaussian_blur,7,0.04501756066264439,FAILURE
White_Female,White,Female,Facenet,gamma_correction,0.5,0.02152013653046269,FAILURE
White_Female,White,Female,ArcFace,eye_occlusion,high,0.08522031509962928,FAILURE
White_Female,White,Female,ArcFace,gaussian_noise,15,0.8758973572239733,MATCH
White_Female,White,Female,ArcFace,gaussian_blur,7,0.08210472730641845,FAILURE
White_Female,White,Female,ArcFace,gamma_correction,0.5,0.08001565985489249,FAILURE
White_Female,White,Female,VGG-Face,eye_occlusion,high,0.0773538560529513,FAILURE
White_Female,White,Female,VGG-Face,gaussian_noise,15,0.9326721709486274,MATCH
White_Female,White,Female,VGG-Face,gaussian_blur,7,0.0743547485763438,FAILURE
White_Female,White,Female,VGG-Face,gamma_correction,0.5,0.07510457333482656,FAILURE
White_Female,White,Female,Facenet,eye_occlusion,high,0.27361509883396967,FAILURE
White_Female,White,Female,Facenet,gaussian_noise,15,0.8555883238029759,MATCH
White_Female,White,Female,Facenet,gaussian_blur,7,0.2711357151810223,FAILURE
White_Female,White,Female,Facenet,gamma_correction,0.5,0.35978147651663256,FAILURE
White_Female,White,Female,ArcFace,eye_occlusion,high,0.05378462296416356,FAILURE
White_Female,White,Female,ArcFace,gaussian_noise,15,0.6848558458199957,FAILURE
White_Female,White,Female,ArcFace,gaussian_blur,7,0.056603342904584096,FAILURE
White_Female,White,Female,ArcFace,gamma_correction,0.5,0.6344324465413046,FAILURE
White_Female,White,Female,VGG-Face,eye_occlusion,high,0.13429558486413531,FAILURE
White_Female,White,Female,VGG-Face,gaussian_noise,15,0.8731984249761782,MATCH
White_Female,White,Female,VGG-Face,gaussian_blur,7,0.14090570867795582,FAILURE
White_Female,White,Female,VGG-Face,gamma_correction,0.5,0.5589658952800519,FAILURE
White_Female,White,Female,Facenet,eye_occlusion,high,0.9426461733036311,MATCH
White_Female,White,Female,Facenet,gaussian_noise,15,0.9848325659648803,MATCH
White_Female,White,Female,Facenet,gaussian_blur,7,0.9931255004293085,MATCH
White_Female,White,Female,Facenet,gamma_correction,0.5,0.9347377884160193,MATCH
White_Female,White,Female,ArcFace,eye_occlusion,high,0.9633482510008781,MATCH
White_Female,White,Female,ArcFace,gaussian_noise,15,0.9669704265972581,MATCH
White_Female,White,Female,ArcFace,gaussian_blur,7,0.9933363182122291,MATCH
White_Female,White,Female,ArcFace,gamma_correction,0.5,0.9800608555992458,MATCH
